브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,TAG_총금액,TAG_USD금액(전년환율),원가견적번호,발주통화,제조업체,견적서제출일자,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD) 공임,(USD)본사공급자재,(USD)_정상마진,(USD)_경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)본사공급자재,(KRW)_정상마진,(KRW)_경비,USD_재료계(원/부/택/본공)_총금액(단가×수량),USD_아트웍_총금액(단가×수량),USD_공임_총금액(단가×수량),USD_정상마진_총금액(단가×수량),USD_경비_총금액(단가×수량),KRW_재료계(원/부/택/본공)_총금액(단가×수량),KRW_아트웍_총금액(단가×수량),KRW_공임_총금액(단가×수량),KRW_정상마진_총금액(단가×수량),KRW_경비_총금액(단가×수량),입고수량,최초입고일,최종입고일
I,전년(24N),7ACP1504N,Headwear,운동모,7ACP1504NK0004,36000,1500,54000000,40832.375536870124,CQ240800444,KRW,㈜유풍,2024-08-19,1290.9754400822696,714.5398947432097,1117.8446252495312,291.2200411348376,1831.3837638376383,0.037807755126731596,248.1875264654286,150.1134232653802,1290.0,714.0,1117.0,291.0,1830.0,50.0,248.0,150.0,4050116.8713326477,1071809.8421148146,2747075.6457564575,372281.2896981429,225170.1348980703,4122000.0,1071000.0,2745000.0,372000.0,225000.0,1500,2024-10-10,2024-10-10
I,전년(24N),7ACP1904N,Headwear,운동모,7ACP1904NK0006,39000,500,19500000,14745.024499425323,CQ240401290,KRW,㈜유풍,2024-04-29,1471.1115480007259,1429.0797894864195,810.6124856330531,291.2200411348376,1901.4366946948157,0.037807755126731596,841.6359264412316,279.21096727360714,1470.0,1428.0,810.0,291.0,1900.0,50.0,841.0,279.0,1286490.9412618717,714539.8947432097,950718.347347408,420817.9632206158,139605.48363680358,1310500.0,714000.0,950000.0,420500.0,139500.0,500,2024-06-24,2024-06-24
I,전년(24N),7ACP1904N,Headwear,운동모,7ACP1904NK0007,39000,1600,62400000,47184.07839816103,CQ240700329,KRW,㈜유풍,2024-07-11,1471.1115480007259,1429.0797894864195,810.6124856330531,291.2200411348376,1901.4366946948157,0.037807755126731596,841.6359264412316,279.21096727360714,1470.0,1428.0,810.0,291.0,1900.0,50.0,841.0,279.0,4116771.012037989,2286527.663178271,3042298.711511705,1346617.4823059705,446737.54763777147,4193600.0,2284800.0,3040000.0,1345600.0,446400.0,1600,2024-09-04,2024-09-04
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NC0002,33000,1916,63228000,47810.17482305971,CQ240400722,KRW,㈜유풍,2024-04-16,1050.7939628576614,612.4627669227511,1092.8257213719678,316.23894501240096,1801.3610791845624,0.037807755126731596,683.5164539350311,51.038563910229264,1050.0,612.0,1092.0,316.0,1800.0,50.0,683.0,51.0,4713161.573286553,1173478.6614239912,3451407.8277176213,1309617.5257395196,97789.88845199927,4805328.0,1172592.0,3448800.0,1308628.0,97716.0,1916,2024-06-03,2024-06-03
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NC0004,33000,1638,54054000,40873.20791240699,CQ240401270,KRW,㈜유풍,2024-04-25,1050.7939628576614,612.4627669227511,1092.8257213719678,291.2200411348376,1801.3610791845624,0.037807755126731596,683.5164539350311,50.03780775512673,1050.0,612.0,1092.0,291.0,1800.0,50.0,683.0,50.0,3988329.399249894,1003214.0122194665,2950629.4477043133,1119599.951545581,81961.92910289759,4067154.0,1002456.0,2948400.0,1118754.0,81900.0,1638,2024-06-09,2024-06-09
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NC0005,33000,600,19800000,14971.871030185712,CQ240900015,KRW,㈜유풍,2024-09-02,1050.7939628576614,612.4627669227511,1092.8257213719678,316.23894501240096,1801.3610791845624,0.037807755126731596,683.5164539350311,51.038563910229264,1050.0,612.0,1092.0,316.0,1800.0,50.0,683.0,51.0,1475937.8621982941,367477.66015365074,1080816.6475107374,410109.8723610187,30623.13834613756,1504800.0,367200.0,1080000.0,409800.0,30600.0,600,2024-10-22,2024-10-22
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NK0007,33000,500,16500000,12476.559191821427,CQ240401244,KRW,㈜유풍,2024-04-25,1050.7939628576614,612.4627669227511,1092.8257213719678,316.23894501240096,1801.3610791845624,0.037807755126731596,683.5164539350311,51.038563910229264,1050.0,612.0,1092.0,316.0,1800.0,50.0,683.0,51.0,1229948.2184985785,306231.3834613756,900680.5395922812,341758.2269675156,25519.281955114635,1254000.0,306000.0,900000.0,341500.0,25500.0,500,2024-06-24,2024-06-24
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NK0008,33000,2300,75900000,57392.17228237856,CQ240500330,KRW,㈜유풍,2024-05-10,1050.7939628576614,612.4627669227511,1092.8257213719678,316.23894501240096,1801.3610791845624,0.037807755126731596,683.5164539350311,51.038563910229264,1050.0,612.0,1092.0,316.0,1800.0,50.0,683.0,51.0,5657761.805093461,1408664.3639223278,4143130.4821244935,1572087.8440505716,117388.69699352731,5768400.0,1407600.0,4140000.0,1570900.0,117300.0,2300,2024-07-03,2024-07-03
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NK0009,33000,700,23100000,17467.182868549997,CQ240501383,KRW,㈜유풍,2024-05-22,1050.7939628576614,612.4627669227511,1092.8257213719678,316.23894501240096,1801.3610791845624,0.037807755126731596,683.5164539350311,51.038563910229264,1050.0,612.0,1092.0,316.0,1800.0,50.0,683.0,51.0,1721927.5058980098,428723.9368459258,1260952.7554291936,478461.5177545218,35726.99473716049,1755600.0,428400.0,1260000.0,478100.0,35700.0,700,2024-07-18,2024-07-18
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NK0010,33000,3300,108900000,82345.2906660214,CQ240700171,KRW,㈜유풍,2024-07-04,1050.7939628576614,612.4627669227511,1092.8257213719678,316.23894501240096,1801.3610791845624,0.037807755126731596,683.5164539350311,51.038563910229264,1050.0,612.0,1092.0,316.0,1800.0,50.0,683.0,51.0,8117658.242090617,2021127.130845079,5944491.561309055,2255604.2979856026,168427.26090375657,8276400.0,2019600.0,5940000.0,2253900.0,168300.0,3300,2024-08-07,2024-08-07
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NK0011,33000,1400,46200000,34934.36573709999,CQ240700172,KRW,㈜유풍,2024-07-04,1050.7939628576614,612.4627669227511,1092.8257213719678,316.23894501240096,1801.3610791845624,0.037807755126731596,683.5164539350311,51.038563910229264,1050.0,612.0,1092.0,316.0,1800.0,50.0,683.0,51.0,3443855.0117960195,857447.8736918516,2521905.510858387,956923.0355090436,71453.98947432097,3511200.0,856800.0,2520000.0,956200.0,71400.0,1400,2024-08-07,2024-08-07
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NK0012,33000,3041,100353000,75882.43300465791,CQ240900294,KRW,㈜유풍,2024-09-19,1050.7939628576614,612.4627669227511,1092.8257213719678,316.23894501240096,1801.3610791845624,0.037807755126731596,683.5164539350311,51.038563910229264,1050.0,612.0,1092.0,316.0,1800.0,50.0,683.0,51.0,7480545.064908354,1862499.2742120863,5477939.041800254,2078573.5364164298,155208.2728510072,7626828.0,1861092.0,5473800.0,2077003.0,155091.0,3041,2024-11-08,2024-11-08
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NK0013,33000,1900,62700000,47410.92492892142,CQ240800408,KRW,㈜유풍,2024-08-14,1050.7939628576614,612.4627669227511,1092.8257213719678,316.23894501240096,1801.3610791845624,0.037807755126731596,683.5164539350311,51.038563910229264,1050.0,612.0,1092.0,316.0,1800.0,50.0,683.0,51.0,4673803.230294598,1163679.2571532272,3422586.0504506687,1298681.2624765593,96973.27142943561,4765200.0,1162800.0,3420000.0,1297700.0,96900.0,1900,2024-10-10,2024-10-10
I,전년(24N),7ACP6604N,Headwear,운동모,7ACP6604NK0014,33000,800,26400000,19962.494706914284,CQ241000238,KRW,㈜유풍,2024-10-11,1050.7939628576614,612.4627669227511,1092.8257213719678,316.23894501240096,1801.3610791845624,0.037807755126731596,683.5164539350311,51.038563910229264,1050.0,612.0,1092.0,316.0,1800.0,50.0,683.0,51.0,1967917.1495977256,489970.21353820094,1441088.8633476498,546813.1631480249,40830.851128183414,2006400.0,489600.0,1440000.0,546400.0,40800.0,800,2024-11-27,2024-11-27
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NC0002,33000,2431,80223000,60661.03079063578,CQ240401295,KRW,주식회사 이든메이드,2024-05-07,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,7279143.844111064,1338061.017179844,3875511.2733954387,1756509.189825177,403851.14336700743,7395102.0,1337050.0,3872583.0,1755182.0,403546.0,2431,2024-06-03,2024-06-03
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NC0004,33000,689,22737000,17192.698566329924,CQ240401269,KRW,주식회사 이든메이드,2024-04-25,992.7501058617144,550.4158853063941,1674.2650474865404,291.2200411348376,1801.3610791845624,0.037807755126731596,502.37958986147237,191.14518177968665,992.0,550.0,1673.0,291.0,1800.0,50.0,502.0,192.0,2038250.0985421329,379236.5449761055,1241137.7835581636,346139.53741455445,131699.0302462041,2071134.0,378950.0,1240200.0,345878.0,132288.0,689,2024-06-03,2024-06-03
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NC0005,33000,780,25740000,19463.432339241426,CQ240900016,KRW,주식회사 이든메이드,2024-09-02,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,2335554.17458109,429324.39053898735,1243479.5529611034,563585.8363075434,129577.90696267618,2372760.0,429000.0,1242540.0,563160.0,129480.0,780,2024-10-29,2024-10-29
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NK0007,33000,2000,66000000,49906.23676728571,CQ240500117,KRW,주식회사 이든메이드,2024-05-07,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,5988600.447643821,1100831.7706127882,3188409.1101566753,1445091.88796806,332251.0434940415,6084000.0,1100000.0,3186000.0,1444000.0,332000.0,80,2024-06-04,2024-06-04
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NK0008,33000,1000,33000000,24953.118383642854,CQ240500328,KRW,주식회사 이든메이드,2024-05-10,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,2994300.2238219106,550415.8853063941,1594204.5550783377,722545.94398403,166125.52174702074,3042000.0,550000.0,1593000.0,722000.0,166000.0,1000,2024-06-17,2024-06-24
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NK0009,33000,700,23100000,17467.182868549997,CQ240501382,KRW,주식회사 이든메이드,2024-05-22,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,2096010.1566753373,385291.1197144758,1115943.1885548364,505782.160788821,116287.86522291452,2129400.0,385000.0,1115100.0,505400.0,116200.0,700,2024-08-07,2024-08-07
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NK0010,33000,3300,108900000,82345.2906660214,CQ240700177,KRW,주식회사 이든메이드,2024-07-04,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,9881190.738612304,1816372.4215111004,5260875.031758514,2384401.615147299,548214.2217651685,10038600.0,1815000.0,5256900.0,2382600.0,547800.0,3300,2024-08-16,2024-08-22
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NK0011,33000,2200,72600000,54896.86044401427,CQ240700178,KRW,주식회사 이든메이드,2024-07-04,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,6587460.492408203,1210914.947674067,3507250.021172343,1589601.076764866,365476.14784344565,6692400.0,1210000.0,3504600.0,1588400.0,365200.0,2200,2024-08-22,2024-08-22
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NK0012,33000,2350,77550000,58639.828201560704,CQ240800156,KRW,주식회사 이든메이드,2024-08-07,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,7036605.52598149,1293477.330470026,3746380.7044340936,1697982.9683624706,390394.97610549873,7148700.0,1292500.0,3743550.0,1696700.0,390100.0,2350,2024-11-05,2024-11-05
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NK0013,33000,1400,46200000,34934.36573709999,CQ240800155,KRW,주식회사 이든메이드,2024-08-07,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,4192020.3133506747,770582.2394289516,2231886.377109673,1011564.321577642,232575.73044582905,4258800.0,770000.0,2230200.0,1010800.0,232400.0,1400,2024-09-30,2024-09-30
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NK0014,33000,1800,59400000,44915.61309055713,CQ240800407,KRW,주식회사 이든메이드,2024-08-14,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,5389740.402879438,990748.5935515093,2869568.199141008,1300582.699171254,299025.9391446373,5475600.0,990000.0,2867400.0,1299600.0,298800.0,1800,2024-10-04,2024-10-04
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NK0015,33000,2500,82500000,62382.795959107134,CQ241000243,KRW,주식회사 이든메이드,2024-10-11,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,7485750.559554776,1376039.713265985,3985511.3876958443,1806364.859960075,415313.8043675519,7605000.0,1375000.0,3982500.0,1805000.0,415000.0,2500,2024-11-05,2024-11-05
I,전년(24N),7ACP7704N,Headwear,운동모,7ACP7704NK0016,33000,3000,99000000,74859.35515092856,CQ241001113,KRW,주식회사 이든메이드,2024-10-22,992.7501058617144,550.4158853063941,1676.2665597967455,325.2457504083238,1594.2045550783378,0.037807755126731596,722.54594398403,166.12552174702074,992.0,550.0,1675.0,325.0,1593.0,50.0,722.0,166.0,8982900.67146573,1651247.655919182,4782613.665235013,2167637.83195209,498376.56524106226,9126000.0,1650000.0,4779000.0,2166000.0,498000.0,3000,2024-11-28,2024-11-28
I,전년(24N),7ACP77B4N,Headwear,운동모,7ACP77B4NK0004,33000,1000,33000000,24953.118383642854,CQ240400743,KRW,㈜유풍,2024-04-16,1155.8733591434275,867.6555864738975,1117.8446252495312,317.2397011675035,2101.587925715323,0.037807755126731596,786.5943379105922,445.33648902062794,1155.0,867.0,1117.0,317.0,2100.0,50.0,786.0,445.0,2590995.4933155887,867655.5864738976,2101587.9257153226,786594.3379105922,445336.4890206279,2639000.0,867000.0,2100000.0,786000.0,445000.0,80,2024-06-05,2024-06-05
I,전년(24N),7ACP77B4N,Headwear,운동모,7ACP77B4NK0006,33000,1700,56100000,42420.30125219285,CQ240401299,KRW,㈜유풍,2024-04-29,1155.8733591434275,867.6555864738975,1117.8446252495312,317.2397011675035,2101.587925715323,0.037807755126731596,786.5943379105922,445.33648902062794,1155.0,867.0,1117.0,317.0,2100.0,50.0,786.0,445.0,4404692.338636501,1475014.4970056259,3572699.4737160485,1337210.3744480067,757072.0313350675,4486300.0,1473900.0,3570000.0,1336200.0,756500.0,1700,2024-06-24,2024-06-24
I,전년(24N),7ACP77B4N,Headwear,운동모,7ACP77B4NK0007,33000,1500,49500000,37429.67757546428,CQ240500329,KRW,㈜유풍,2024-05-10,1155.8733591434275,867.6555864738975,1117.8446252495312,317.2397011675035,2101.587925715323,0.037807755126731596,786.5943379105922,445.33648902062794,1155.0,867.0,1117.0,317.0,2100.0,50.0,786.0,445.0,3886493.2399733835,1301483.3797108463,3152381.888572984,1179891.5068658884,668004.7335309419,3958500.0,1300500.0,3150000.0,1179000.0,667500.0,1500,2024-07-03,2024-07-08
I,전년(24N),7ACP77B4N,Headwear,운동모,7ACP77B4NK0008,33000,3400,112200000,84840.6025043857,CQ240700174,KRW,㈜유풍,2024-07-04,1155.8733591434275,867.6555864738975,1117.8446252495312,317.2397011675035,2101.587925715323,0.037807755126731596,786.5943379105922,445.33648902062794,1155.0,867.0,1117.0,317.0,2100.0,50.0,786.0,445.0,8809384.677273002,2950028.9940112517,7145398.947432097,2674420.7488960135,1514144.062670135,8972600.0,2947800.0,7140000.0,2672400.0,1513000.0,3400,2024-08-07,2024-08-07
I,전년(24N),7ACP77B4N,Headwear,운동모,7ACP77B4NK0009,33000,1000,33000000,24953.118383642854,CQ241000240,KRW,㈜유풍,2024-10-11,1155.8733591434275,867.6555864738975,1117.8446252495312,317.2397011675035,2101.587925715323,0.037807755126731596,786.5943379105922,445.33648902062794,1155.0,867.0,1117.0,317.0,2100.0,50.0,786.0,445.0,2590995.4933155887,867655.5864738976,2101587.9257153226,786594.3379105922,445336.4890206279,2639000.0,867000.0,2100000.0,786000.0,445000.0,1000,2024-08-07,2024-08-07
I,전년(24N),7ACP77B4N,Headwear,운동모,7ACP77B4NK0010,33000,1800,59400000,44915.61309055713,CQ241000241,KRW,㈜유풍,2024-10-11,1155.8733591434275,867.6555864738975,1117.8446252495312,317.2397011675035,2101.587925715323,0.037807755126731596,786.5943379105922,445.33648902062794,1155.0,867.0,1117.0,317.0,2100.0,50.0,786.0,445.0,4663791.88796806,1561780.0556530156,3782858.266287581,1415869.808239066,801605.6802371303,4750200.0,1560600.0,3780000.0,1414800.0,801000.0,1800,2024-11-27,2024-11-27
I,전년(24N),7ACP8814N,Headwear,운동모,7ACP8814NC0001,39000,1157,45123000,34119.986691670194,CQ240401293,KRW,㈜유풍,2024-04-29,1566.1833827354667,1275.9640977557317,1153.8718468332224,291.2200411348376,2001.5123102050693,0.037807755126731596,899.6797834371787,268.2026495674793,1565.0,1275.0,1153.0,291.0,2000.0,50.0,899.0,268.0,3484089.231776662,1476290.4611033816,2315749.742907265,1040929.5094368156,310310.46554957354,3539263.0,1475175.0,2314000.0,1040143.0,310076.0,1157,2024-06-09,2024-06-09
I,전년(24N),7ACP88T4N,Headwear,운동모,7ACP88T4NK0001,33000,1200,39600000,29943.742060371424,CQ240401301,KRW,㈜유풍,2024-04-29,1265.9565362047063,1103.8340390780957,1117.8446252495312,291.2200411348376,2001.5123102050693,0.037807755126731596,823.622315649386,259.1958441715565,1265.0,1103.0,1117.0,291.0,2000.0,50.0,823.0,259.0,3210070.812413042,1324600.8468937147,2401814.7722460832,988346.7787792633,311035.0130058678,3267600.0,1323600.0,2400000.0,987600.0,310800.0,1200,2024-06-05,2024-06-05
I,전년(24N),7ACP88T4N,Headwear,운동모,7ACP88T4NK0002,33000,700,23100000,17467.182868549997,CQ240700173,KRW,㈜유풍,2024-07-04,1265.9565362047063,1103.8340390780957,1117.8446252495312,291.2200411348376,2001.5123102050693,0.037807755126731596,823.622315649386,259.1958441715565,1265.0,1103.0,1117.0,291.0,2000.0,50.0,823.0,259.0,1872541.3072409413,772683.827354667,1401058.6171435486,576535.6209545702,181437.09092008954,1906100.0,772100.0,1400000.0,576100.0,181300.0,700,2024-08-07,2024-08-07
I,전년(24N),7ACP88T4N,Headwear,운동모,7ACP88T4NK0003,33000,300,9900000,7485.935515092856,CQ241001114,KRW,㈜유풍,2024-10-22,1265.9565362047063,1103.8340390780957,1117.8446252495312,291.2200411348376,2001.5123102050693,0.037807755126731596,823.622315649386,259.1958441715565,1265.0,1103.0,1117.0,291.0,2000.0,50.0,823.0,259.0,802517.7031032605,331150.2117234287,600453.6930615208,247086.69469481581,77758.75325146694,816900.0,330900.0,600000.0,246900.0,77700.0,300,2024-11-27,2024-11-27
I,전년(24N),7ACP9904N,Headwear,운동모,7ACP9904NC0001,39000,2433,94887000,71749.28921420361,CQ240401302,KRW,㈜유풍,2024-04-29,1601.2098481640553,1214.917972294477,862.6518056983848,337.25482426955415,1951.4745024499425,0.037807755126731596,844.6381949065392,466.3523682777811,1600.0,1214.0,862.0,337.0,1950.0,50.0,844.0,466.0,6815208.377563366,2955895.4265924627,4747937.46446071,2055004.7282076098,1134635.3120198415,6931617.0,2953662.0,4744350.0,2053452.0,1133778.0,2433,2024-06-28,2024-06-28
I,전년(24N),7ACP9924N,Headwear,운동모,7ACP9924NC0001,39000,2323,90597000,68505.38382433004,CQ240500773,KRW,㈜유풍,2024-05-16,1601.2098481640553,1316.9951001149357,908.6865888331015,291.2200411348376,1901.4366946948157,0.037807755126731596,859.6495372330772,225.1701348980703,1600.0,1316.0,908.0,291.0,1900.0,50.0,859.0,225.0,6507081.406115782,3059379.6175669953,4417037.441776057,1996965.8749924384,523070.2233682173,6618227.0,3057068.0,4413700.0,1995457.0,522675.0,2323,2024-06-03,2024-06-03
I,전년(24N),7ACP9934N,Headwear,운동모,7ACP9934NK0001,39000,1300,50700000,38337.06369850584,CQ240501372,KRW,㈜유풍,2024-05-22,1516.14557498034,1214.917972294477,862.6518056983848,291.2200411348376,2101.587925715323,0.037807755126731596,854.6457564575646,168.1270340572258,1515.0,1214.0,862.0,291.0,2100.0,50.0,854.0,168.0,3471071.798439296,1579393.3639828202,2732064.3034299198,1111039.483394834,218565.14427439356,3533400.0,1578200.0,2730000.0,1110200.0,218400.0,1300,2024-07-08,2024-07-18
I,전년(24N),7ACPC054N,Headwear,운동모,7ACPC054NC0001,43000,2695,115885000,87627.03405722581,CQ240500642,KRW,㈜유풍,2024-05-14,1294.9784647026797,1244.9406569475532,1450.0956687435728,291.2200411348376,1951.4745024499425,0.037807755126731596,891.6737341963584,177.13383945314862,1294.0,1244.0,1449.0,291.0,1950.0,50.0,891.0,177.0,8182914.692396104,3355115.0704736556,5259223.784102595,2403060.713659186,477375.69732623553,8311380.0,3352580.0,5255250.0,2401245.0,477015.0,2695,2024-06-28,2024-06-28
I,전년(24N),7ACPC054N,Headwear,운동모,7ACPC054NK0001,43000,3450,148350000,112175.60946101265,CQ240500643,KRW,㈜유풍,2024-05-14,1294.9784647026797,1244.9406569475532,1450.0956687435728,291.2200411348376,1951.4745024499425,0.037807755126731596,891.6737341963584,177.13383945314862,1294.0,1244.0,1449.0,291.0,1950.0,50.0,891.0,177.0,10475345.339059947,4295045.266469059,6732587.033452301,3076274.3829774363,611111.7461133627,10639800.0,4291800.0,6727500.0,3073950.0,610650.0,80,2024-06-05,2024-06-05
I,전년(24N),7ACPC054N,Headwear,운동모,7ACPC054NK0002,43000,1500,64500000,48772.00411348376,CQ240700180,KRW,㈜유풍,2024-07-04,1294.9784647026797,1244.9406569475532,1450.0956687435728,291.2200411348376,1951.4745024499425,0.037807755126731596,891.6737341963584,177.13383945314862,1294.0,1244.0,1449.0,291.0,1950.0,50.0,891.0,177.0,4554497.973504325,1867410.9854213297,2927211.7536749137,1337510.6012945375,265700.7591797229,4626000.0,1866000.0,2925000.0,1336500.0,265500.0,1500,2024-08-28,2024-09-04
I,전년(24N),7ACPC064N,Headwear,운동모,7ACPC064NC0001,49000,1648,80752000,61061.03683987659,CQ240501379,KRW,㈜유풍,2024-05-22,1175.8884822454781,1368.0336640251649,1373.0374448006776,291.2200411348376,2001.5123102050693,0.037807755126731596,887.6707095759482,204.15425564091706,1175.0,1367.0,1372.0,291.0,2000.0,50.0,887.0,204.0,4680622.862742726,2254519.4783134717,3298492.287217954,1462881.3293811628,336446.21329623135,4759424.0,2252816.0,3296000.0,1461776.0,336192.0,1648,2024-06-28,2024-06-28
I,전년(24N),7ACPC064N,Headwear,운동모,7ACPC064NK0001,49000,1890,92610000,70027.52404573227,CQ240501380,KRW,㈜유풍,2024-05-22,1175.8884822454781,1368.0336640251649,1373.0374448006776,291.2200411348376,2001.5123102050693,0.037807755126731596,887.6707095759482,204.15425564091706,1175.0,1367.0,1372.0,291.0,2000.0,50.0,887.0,204.0,5367947.3365192665,2585583.6250075614,3782858.266287581,1677697.6410985421,385851.54316133325,5458320.0,2583630.0,3780000.0,1676430.0,385560.0,1890,2024-06-05,2024-06-11
I,전년(24N),7ACPC074N,Headwear,운동모,7ACPC074NK0001,49000,1572,77028000,58245.11523803762,CQ240501381,KRW,㈜유풍,2024-05-22,1771.3383945314863,3327.5142157159275,862.6518056983848,291.2200411348376,2001.5123102050693,0.037807755126731596,1194.9028491924264,161.12174097150807,1770.0,3325.0,862.0,291.0,2000.0,50.0,1194.0,161.0,4598489.933216381,5230852.347105438,3146377.351642369,1878387.2789304943,253283.3768072107,4673556.0,5226900.0,3144000.0,1876968.0,253092.0,1572,2024-06-05,2024-06-05
I,전년(24N),7ACPH024N,Headwear,운동모,7ACPH024NC0001,43000,652,28036000,21199.56445466094,CQ240401316,KRW,㈜유풍,2024-04-29,2069.5637287520417,622.4703284737766,1475.114572621136,291.2200411348376,2101.587925715323,0.037807755126731596,940.7107857963825,384.2903635593733,2068.0,622.0,1474.0,291.0,2100.0,50.0,940.0,384.0,2501030.3699715687,405850.6541649023,1370235.3275663904,613343.4323392414,250557.31704071138,2531716.0,405544.0,1369200.0,612880.0,250368.0,652,2024-06-29,2024-06-29
I,전년(24N),7ACPH024N,Headwear,운동모,7ACPH024NK0001,43000,800,34400000,26011.735527191337,CQ240401315,KRW,㈜유풍,2024-04-29,2069.5637287520417,622.4703284737766,1475.114572621136,291.2200411348376,2101.587925715323,0.037807755126731596,940.7107857963825,384.2903635593733,2068.0,622.0,1474.0,291.0,2100.0,50.0,940.0,384.0,3068748.9202105138,497976.2627790212,1681270.3405722582,752568.628637106,307432.29084749863,3106400.0,497600.0,1680000.0,752000.0,307200.0,800,2024-06-11,2024-06-11
I,전년(24N),7ACPHG14N,Headwear,운동모,7ACPHG14NK0001,36000,2000,72000000,54443.1673824935,CQ240700290,KRW,㈜유풍,2024-07-10,1090.8242090617628,1275.9640977557317,1092.8257213719678,291.2200411348376,2061.5576795112215,0.037807755126731596,828.6260964248987,364.2752404573226,1090.0,1275.0,1092.0,291.0,2060.0,50.0,828.0,364.0,4949815.5586473895,2551928.195511463,4123115.3590224427,1657252.1928497974,728550.4809146452,5046000.0,2550000.0,4120000.0,1656000.0,728000.0,2000,2024-09-04,2024-09-04
I,전년(24N),7ACPMD34N,Headwear,운동모,7ACPMD34NC0001,59000,2964,174876000,132233.3797108463,CQ240501374,KRW,㈜유풍,2024-05-22,1783.3474683927168,1480.1183533966487,1092.8257213719678,291.2200411348376,2101.587925715323,0.037807755126731596,968.7319581392535,183.13837638376384,1782.0,1479.0,1092.0,291.0,2100.0,50.0,968.0,183.0,9388265.598572379,4387070.799467667,6229106.611820216,2871321.5239247475,542822.147601476,9529260.0,4383756.0,6224400.0,2869152.0,542412.0,2964,2024-07-15,2024-07-15
