브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,TAG_총금액,TAG_USD금액(전년환율),원가견적번호,발주통화,제조업체,견적서제출일자,합의납기일,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD) 공임,(USD)본사공급자재,(USD)_정상마진,(USD)_경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)본사공급자재,(KRW)_정상마진,(KRW)_경비,USD_재료계(원/부/택/본공)_총금액(단가×수량),USD_아트웍_총금액(단가×수량),USD_공임_총금액(단가×수량),USD_정상마진_총금액(단가×수량),USD_경비_총금액(단가×수량),KRW_재료계(원/부/택/본공)_총금액(단가×수량),KRW_아트웍_총금액(단가×수량),KRW_공임_총금액(단가×수량),KRW_정상마진_총금액(단가×수량),KRW_경비_총금액(단가×수량)
I,전년(25N),7ACPN015N,Headwear,운동모,7ACPN015NK0001,53000,1200,63600000,46318.88659883912,CQ241001008,KRW,㈜유풍,2024-10-18,2024-12-19,0.8788965051390499,1.291862723274254,0.7399617737589904,0.24332767871535269,1.6119499220890872,0.03837976004974017,0.6785541576794062,0.2970593427849889,1145.0,1683.0,964.0,317.0,2100.0,50.0,884.0,387.0,2280.67886119576,1550.235267929105,1934.3399065069045,814.2649892152874,356.4712113419867,2971200.0,2019600.0,2520000.0,1060800.0,464400.0
I,전년(25N),7ACPR025N,Headwear,운동모,7ACPR025NK0001,43000,1000,43000000,31316.228360850346,CQ241200164,KRW,주식회사 이든메이드,2024-12-02,2024-12-23,0.9364661452136601,0.6908356808953231,1.291862723274254,0.222602608288493,2.686583203481812,0.03837976004974017,0.8405167450893097,0.011513928014922051,1220.0,900.0,1683.0,290.0,3500.0,50.0,1095.0,15.0,2489.3112368261473,690.8356808953231,2686.583203481812,840.5167450893097,11.513928014922051,3243000.0,900000.0,3500000.0,1095000.0,15000.0
I,전년(25N),7ACPV015N,Headwear,운동모,7ACPV015NK0001,39000,3830,149370000,108783.83791302828,CQ241000997,KRW,㈜유풍,2024-10-18,2024-12-12,0.9986413564942392,0.7829471050146994,0.8259324362704085,0.2671231299461916,1.5351904019896068,0.03837976004974017,0.6217521128057908,0.136631945777075,1301.0,1020.0,1076.0,348.0,2000.0,50.0,810.0,178.0,8158.193694973019,2998.687412206299,5879.779239620194,2381.3105920461785,523.3003523261973,10628250.0,3906600.0,7660000.0,3102300.0,681740.0
I,전년(25N),7ACPV085N,Headwear,운동모,7ACPV085NK0001,39000,4500,175500000,127813.9087750985,CQ250401292,KRW,주식회사 이든메이드,2025-04-29,2025-05-15,0.9579588108415147,0.3530937924576096,1.6027387796771495,0.222602608288493,1.7654689622880477,0.03837976004974017,0.7015820137092503,0.14968106419398666,1248.0,460.0,2088.0,290.0,2300.0,50.0,914.0,195.0,12697.559814856038,1588.922066059243,7944.610330296215,3157.1190616916265,673.56478887294,16542000.0,2070000.0,10350000.0,4113000.0,877500.0
I,전년(25N),7ACPV095N,Headwear,운동모,7ACPV095NK0001,39000,2500,97500000,71007.72709727695,CQ250400611,KRW,㈜유풍,2025-04-14,2025-05-15,0.8927132187569563,0.6655050392624945,0.8382139594863253,0.24102489311236827,1.6503296821388274,0.03837976004974017,0.6071678039868895,0.2026451330626281,1163.0,867.0,1092.0,314.0,2150.0,50.0,791.0,264.0,5025.829578513475,1663.7625981562364,4125.8242053470685,1517.9195099672238,506.6128326565702,6547500.0,2167500.0,5375000.0,1977500.0,660000.0
I,전년(25N),7ACPV115N,Headwear,운동모,7ACPV115NK0001,43000,2000,86000000,62632.45672170069,CQ250401291,KRW,주식회사 이든메이드,2025-04-29,2025-05-15,1.105337089432517,1.136040897472309,1.6027387796771495,0.222602608288493,1.7654689622880477,0.03837976004974017,0.8412843402903045,0.1573570162039347,1440.0,1480.0,2088.0,290.0,2300.0,50.0,1096.0,205.0,5938.116474895799,2272.081794944618,3530.9379245760956,1682.568680580609,314.7140324078694,7736000.0,2960000.0,4600000.0,2192000.0,410000.0
I,전년(25N),7ACPVT15N,Headwear,운동모,7ACPVT15NC0002,39000,542,21138000,15394.475234689642,CQ250300529,KRW,㈜유풍,2025-03-31,2025-05-30,0.960261596444499,0.9901978092832964,0.8067425562455384,0.2671231299461916,1.5351904019896068,0.03837976004974017,0.64401237363464,0.17501170582681516,1251.0,1290.0,1051.0,348.0,2000.0,50.0,839.0,228.0,1123.2988171357954,536.6872126315467,832.0731978783668,349.0547065099749,94.85634455813383,1463400.0,699180.0,1084000.0,454738.0,123576.0
I,전년(25N),7ACPVT15N,Headwear,운동모,7ACPVT15NK0002,39000,400,15600000,11361.236335564312,CQ250100633,KRW,㈜유풍,2025-01-14,2025-03-20,0.960261596444499,0.9901978092832964,0.8067425562455384,0.2671231299461916,1.5351904019896068,0.03837976004974017,0.64401237363464,0.17501170582681516,1251.0,1290.0,1051.0,348.0,2000.0,50.0,839.0,228.0,829.0028170743876,396.07912371331855,614.0761607958427,257.604949453856,70.00468233072607,1080000.0,516000.0,800000.0,335600.0,91200.0
I,전년(25N),7ACPVT75N,Headwear,운동모,7ACPVT75NC0001,36000,1321,47556000,34634.29199833951,CQ250300530,KRW,주식회사 이든메이드,2025-03-31,2025-05-30,0.9817542620723535,0.6064002087858947,1.6027387796771495,0.24256008351435787,1.5351904019896068,0.03837976004974017,0.7092579657191983,0.15351904019896068,1279.0,790.0,2088.0,316.0,2000.0,50.0,924.0,200.0,3785.236841499267,801.0546758061669,2027.9865210282705,936.929772715061,202.79865210282705,4931293.0,1043590.0,2642000.0,1220604.0,264200.0
I,전년(25N),7ACPVT75N,Headwear,운동모,7ACPVT75NK0001,36000,2800,100800000,73411.06555287709,CQ241200176,KRW,주식회사 이든메이드,2024-12-02,2024-12-23,0.9817542620723535,0.6064002087858947,1.6027387796771495,0.24256008351435787,1.5351904019896068,0.03837976004974017,0.7092579657191983,0.15351904019896068,1279.0,790.0,2088.0,316.0,2000.0,50.0,924.0,200.0,8023.212078878083,1697.9205846005052,4298.533125570899,1985.9223040137554,429.8533125570899,10452400.0,2212000.0,5600000.0,2587200.0,560000.0
I,전년(25N),7ACPVT75N,Headwear,운동모,7ACPVT75NK0002,36000,2080,74880000,54533.934410708694,CQ250200471,KRW,주식회사 이든메이드,2025-02-10,2025-04-10,0.9817542620723535,0.6064002087858947,1.6027387796771495,0.24256008351435787,1.5351904019896068,0.03837976004974017,0.7092579657191983,0.15351904019896068,1279.0,790.0,2088.0,316.0,2000.0,50.0,924.0,200.0,5960.1004014522905,1261.312434274661,3193.196036138382,1475.2565686959326,319.3196036138382,7764640.0,1643200.0,4160000.0,1921920.0,416000.0
I,전년(25N),7ACPVT85N,Headwear,운동모,7ACPVT85NC0001,43000,735,31605000,23017.427845225004,CQ250300531,KRW,주식회사 이든메이드,2025-03-31,2025-05-30,0.9817542620723535,0.7867850810196735,1.5912248516622274,0.24256008351435787,1.5351904019896068,0.03837976004974017,0.7345886073520268,0.19496918105268007,1279.0,1025.0,2073.0,316.0,2000.0,50.0,957.0,254.0,2097.630433614529,578.28703454946,1128.364945462361,539.9226264037397,143.30234807371986,2732730.0,753375.0,1470000.0,703395.0,186690.0
I,전년(25N),7ACPVT85N,Headwear,운동모,7ACPVT85NK0001,43000,2000,86000000,62632.45672170069,CQ241200177,KRW,주식회사 이든메이드,2024-12-02,2024-12-23,0.9817542620723535,0.7867850810196735,1.5912248516622274,0.24256008351435787,1.5351904019896068,0.03837976004974017,0.7345886073520268,0.19496918105268007,1279.0,1025.0,2073.0,316.0,2000.0,50.0,957.0,254.0,5707.837914597358,1573.570162039347,3070.3808039792134,1469.1772147040538,389.9383621053601,7436000.0,2050000.0,4000000.0,1914000.0,508000.0
