브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,TAG_총금액,TAG_USD금액(24F환율),원가견적번호,발주통화,제조업체,견적서제출일자,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD) 공임,(USD)본사공급자재,(USD)_정상마진,(USD)_경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)본사공급자재,(KRW)_정상마진,(KRW)_경비,USD_재료계(원/부/택/본공)_총금액(단가×수량),USD_아트웍_총금액(단가×수량),USD_공임_총금액(단가×수량),USD_정상마진_총금액(단가×수량),USD_경비_총금액(단가×수량),KRW_재료계(원/부/택/본공)_총금액(단가×수량),KRW_아트웍_총금액(단가×수량),KRW_공임_총금액(단가×수량),KRW_정상마진_총금액(단가×수량),KRW_경비_총금액(단가×수량)
V,24F,VDDJ12546,Outer,다운점퍼,VDDJ12546I0002,1390000,20,27800000,20902.255639097744,CQ240900251,KRW,원전교역,2024-09-12,28.18550724637681,2.1623188405797102,54.18478260869565,0.8536231884057971,46.95652173913044,0.0,19.723188405797103,5.739855072463768,38896.0,2984.0,74775.0,1178.0,64800.0,0.0,27218.0,7921.0,1664.4782608695652,43.2463768115942,939.1304347826087,394.46376811594206,114.79710144927536,2296980.0,59680.0,1296000.0,544360.0,158420.0
V,24F,VDDJ12546,Outer,다운점퍼,VDDJ12546I0003,1390000,227,315530000,237240.6015037594,CQ240900252,KRW,원전교역,2024-09-12,28.18550724637681,2.1623188405797102,54.18478260869565,0.8536231884057971,46.95652173913044,0.0,19.723188405797103,5.739855072463768,38896.0,2984.0,74775.0,1178.0,64800.0,0.0,27218.0,7921.0,18891.828260869566,490.8463768115942,10659.13043478261,4477.163768115943,1302.9471014492754,26070723.0,677368.0,14709600.0,6178486.0,1798067.0
V,24F,VDDJ12546,Outer,다운점퍼,VDDJ12546K0001,1390000,115,159850000,120187.96992481203,CQ241200019,KRW,원전교역,2024-12-02,28.18550724637681,2.1623188405797102,54.18478260869565,0.8536231884057971,46.95652173913044,0.0,19.723188405797103,5.739855072463768,38896.0,2984.0,74775.0,1178.0,64800.0,0.0,27218.0,7921.0,9570.75,248.66666666666669,5400.0,2268.166666666667,660.0833333333333,13207635.0,343160.0,7452000.0,3130070.0,910915.0
V,24F,VDDJ12546,Outer,다운점퍼,VDDJ12546K0002,1390000,3,4170000,3135.3383458646617,CQ250200095,EUR,Duvetica International S.R.L,2025-02-04,0.0,0.0,0.0,0.0,146.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217158.0,0.0,0.0,0.0,0.0,0.0,439.68,0.0,0.0,0.0,0.0,651474.0,0.0,0.0
V,24F,VDDJ13045,Outer,다운점퍼,VDDJ13045C0001,721500,840,606060000,455684.2105263158,CQ240700315,KRW,(주)아이보리,2024-07-11,49.88478260869565,1.5826086956521739,42.93840579710145,2.658695652173913,51.14492753623188,0.0,21.832608695652173,15.623913043478261,68841.0,2184.0,59255.0,3669.0,70580.0,0.0,30129.0,21561.0,80204.78260869565,1329.391304347826,42961.739130434784,18339.391304347824,13124.08695652174,110682600.0,1834560.0,59287200.0,25308360.0,18111240.0
V,24F,VDDJ18546,Outer,다운점퍼,VDDJ18546C0002,990000,250,247500000,186090.22556390977,CQ240900552,KRW,(주)아이보리,2024-09-26,26.379710144927536,0.9043478260869565,44.15217391304348,1.3094202898550724,34.42463768115942,0.0,15.878985507246377,6.179710144927537,36404.0,1248.0,60930.0,1807.0,47506.0,0.0,21913.0,8528.0,17960.32608695652,226.08695652173913,8606.159420289854,3969.746376811594,1544.9275362318842,24785250.0,312000.0,11876500.0,5478250.0,2132000.0
V,24F,VDDJ18546,Outer,다운점퍼,VDDJ18546K0001,990000,112,110880000,83368.42105263157,CQ240900553,KRW,(주)아이보리,2024-09-26,26.379710144927536,0.9043478260869565,44.15217391304348,1.3094202898550724,34.42463768115942,0.0,15.878985507246377,6.179710144927537,36404.0,1248.0,60930.0,1807.0,47506.0,0.0,21913.0,8528.0,8046.226086956521,101.28695652173913,3855.5594202898546,1778.4463768115943,692.127536231884,11103792.0,139776.0,5320672.0,2454256.0,955136.0
V,24F,VDDJ25346,Outer,다운점퍼,VDDJ25346K0001,1290000,100,129000000,96992.48120300751,CQ240800373,KRW,(주)기도산업,2024-08-12,30.405072463768114,0.0,43.995652173913044,0.9543478260869566,29.91521739130435,0.0,15.647101449275363,8.116666666666667,41959.0,0.0,60714.0,1317.0,41283.0,0.0,21593.0,11201.0,7535.507246376812,0.0,2991.521739130435,1564.7101449275362,811.6666666666667,10399000.0,0.0,4128300.0,2159300.0,1120100.0
V,24F,VDDJ25346,Outer,다운점퍼,VDDJ25346K0002,1290000,100,129000000,96992.48120300751,CQ241101317,KRW,(주)기도산업,2024-11-18,18.639855072463767,0.0,37.983333333333334,0.9543478260869566,30.434782608695652,3.446376811594203,13.058695652173913,26.735507246376812,25723.0,0.0,52417.0,1317.0,42000.0,4756.0,18021.0,36895.0,6102.391304347826,0.0,3043.478260869565,1305.8695652173913,2673.550724637681,8421300.0,0.0,4200000.0,1802100.0,3689500.0
V,24F,VDDJ25546,Outer,다운점퍼,VDDJ25546K0001,1290000,100,129000000,96992.48120300751,CQ240800294,KRW,원창물산 (주),2024-08-08,35.70579710144928,0.0,44.14057971014493,1.0246376811594202,32.289855072463766,0.0,16.820289855072463,4.094927536231884,49274.0,0.0,60914.0,1414.0,44560.0,0.0,23212.0,5651.0,8087.101449275363,0.0,3228.9855072463765,1682.0289855072463,409.4927536231884,11160200.0,0.0,4456000.0,2321200.0,565100.0
